,unit_name,report_date,unit_work,unit_parks,unit_retail,unit_grocery,unit_transit,unit_residential,subunit_name,subunit_work,subunit_parks,subunit_retail,subunit_grocery,subunit_transit,subunit_residential
1618,New York,2020-03-29 00:00:00+00:00,-0.46,-0.47,-0.62,-0.32,-0.68,0.16,Montgomery County,-0.23,,-0.4,-0.2,,0.17
4379,New York,2020-04-05 00:00:00+00:00,-0.47,-0.11,-0.59,-0.28,-0.68,0.15,Montgomery County,-0.21,,-0.32,-0.11,,0.19
1619,New York,2020-03-29 00:00:00+00:00,-0.46,-0.47,-0.62,-0.32,-0.68,0.16,Nassau County,-0.47,-0.6,-0.66,-0.34,-0.69,0.19
4380,New York,2020-04-05 00:00:00+00:00,-0.47,-0.11,-0.59,-0.28,-0.68,0.15,Nassau County,-0.5,,-0.64,-0.32,-0.66,0.18
1620,New York,2020-03-29 00:00:00+00:00,-0.46,-0.47,-0.62,-0.32,-0.68,0.16,New York County,-0.57,-0.79,-0.86,-0.51,-0.78,0.19
4381,New York,2020-04-05 00:00:00+00:00,-0.47,-0.11,-0.59,-0.28,-0.68,0.15,New York County,-0.56,-0.67,-0.85,-0.47,-0.78,0.18
1621,New York,2020-03-29 00:00:00+00:00,-0.46,-0.47,-0.62,-0.32,-0.68,0.16,Niagara County,-0.33,0.14,-0.4,-0.15,-0.59,0.1
4382,New York,2020-04-05 00:00:00+00:00,-0.47,-0.11,-0.59,-0.28,-0.68,0.15,Niagara County,-0.37,0.18,-0.38,,-0.6,0.1
1622,New York,2020-03-29 00:00:00+00:00,-0.46,-0.47,-0.62,-0.32,-0.68,0.16,Oneida County,-0.33,,-0.45,-0.25,-0.5,0.1
4383,New York,2020-04-05 00:00:00+00:00,-0.47,-0.11,-0.59,-0.28,-0.68,0.15,Oneida County,-0.34,0.91,-0.4,-0.14,-0.48,
1623,New York,2020-03-29 00:00:00+00:00,-0.46,-0.47,-0.62,-0.32,-0.68,0.16,Onondaga County,-0.36,0.38,-0.53,-0.29,-0.55,0.11
4384,New York,2020-04-05 00:00:00+00:00,-0.47,-0.11,-0.59,-0.28,-0.68,0.15,Onondaga County,-0.38,0.72,-0.51,-0.27,-0.58,0.11
1624,New York,2020-03-29 00:00:00+00:00,-0.46,-0.47,-0.62,-0.32,-0.68,0.16,Ontario County,-0.35,-0.26,-0.55,-0.21,-0.62,
4385,New York,2020-04-05 00:00:00+00:00,-0.47,-0.11,-0.59,-0.28,-0.68,0.15,Ontario County,-0.35,0.74,-0.53,-0.18,-0.6,
1625,New York,2020-03-29 00:00:00+00:00,-0.46,-0.47,-0.62,-0.32,-0.68,0.16,Orange County,-0.4,-0.24,-0.58,-0.38,-0.61,0.15
4386,New York,2020-04-05 00:00:00+00:00,-0.47,-0.11,-0.59,-0.28,-0.68,0.15,Orange County,-0.41,,-0.51,-0.31,-0.59,0.14
1626,New York,2020-03-29 00:00:00+00:00,-0.46,-0.47,-0.62,-0.32,-0.68,0.16,Orleans County,-0.27,,-0.22,,,0.19
4387,New York,2020-04-05 00:00:00+00:00,-0.47,-0.11,-0.59,-0.28,-0.68,0.15,Orleans County,-0.28,,-0.29,,,0.21
1627,New York,2020-03-29 00:00:00+00:00,-0.46,-0.47,-0.62,-0.32,-0.68,0.16,Oswego County,-0.26,0.15,-0.39,-0.14,,0.1
4388,New York,2020-04-05 00:00:00+00:00,-0.47,-0.11,-0.59,-0.28,-0.68,0.15,Oswego County,-0.32,,-0.38,,,
1628,New York,2020-03-29 00:00:00+00:00,-0.46,-0.47,-0.62,-0.32,-0.68,0.16,Otsego County,-0.36,,-0.49,-0.29,,0.19
4389,New York,2020-04-05 00:00:00+00:00,-0.47,-0.11,-0.59,-0.28,-0.68,0.15,Otsego County,-0.34,,-0.44,-0.1,,0.21
1629,New York,2020-03-29 00:00:00+00:00,-0.46,-0.47,-0.62,-0.32,-0.68,0.16,Putnam County,-0.4,-0.36,-0.54,-0.31,-0.69,0.28
4390,New York,2020-04-05 00:00:00+00:00,-0.47,-0.11,-0.59,-0.28,-0.68,0.15,Putnam County,-0.42,-0.36,-0.5,-0.2,-0.63,0.32
1630,New York,2020-03-29 00:00:00+00:00,-0.46,-0.47,-0.62,-0.32,-0.68,0.16,Queens County,-0.58,-0.52,-0.69,-0.37,-0.75,0.2
4391,New York,2020-04-05 00:00:00+00:00,-0.47,-0.11,-0.59,-0.28,-0.68,0.15,Queens County,-0.6,-0.11,-0.69,-0.38,-0.77,0.2
1631,New York,2020-03-29 00:00:00+00:00,-0.46,-0.47,-0.62,-0.32,-0.68,0.16,Rensselaer County,-0.36,-0.25,-0.5,-0.23,-0.54,0.12
4392,New York,2020-04-05 00:00:00+00:00,-0.47,-0.11,-0.59,-0.28,-0.68,0.15,Rensselaer County,-0.39,,-0.41,-0.17,-0.51,0.1
1632,New York,2020-03-29 00:00:00+00:00,-0.46,-0.47,-0.62,-0.32,-0.68,0.16,Richmond County,-0.42,-0.48,-0.59,-0.31,-0.6,0.17
4393,New York,2020-04-05 00:00:00+00:00,-0.47,-0.11,-0.59,-0.28,-0.68,0.15,Richmond County,-0.46,,-0.57,-0.28,-0.58,0.16
1633,New York,2020-03-29 00:00:00+00:00,-0.46,-0.47,-0.62,-0.32,-0.68,0.16,Rockland County,-0.47,-0.49,-0.67,-0.35,-0.68,0.2
4394,New York,2020-04-05 00:00:00+00:00,-0.47,-0.11,-0.59,-0.28,-0.68,0.15,Rockland County,-0.47,0.62,-0.61,-0.24,-0.6,0.19
1634,New York,2020-03-29 00:00:00+00:00,-0.46,-0.47,-0.62,-0.32,-0.68,0.16,Saratoga County,-0.35,-0.48,-0.6,-0.29,-0.52,0.13
4395,New York,2020-04-05 00:00:00+00:00,-0.47,-0.11,-0.59,-0.28,-0.68,0.15,Saratoga County,-0.36,0.47,-0.54,-0.21,-0.39,0.11
1635,New York,2020-03-29 00:00:00+00:00,-0.46,-0.47,-0.62,-0.32,-0.68,0.16,Schenectady County,-0.31,-0.2,-0.46,-0.24,-0.48,0.12
4396,New York,2020-04-05 00:00:00+00:00,-0.47,-0.11,-0.59,-0.28,-0.68,0.15,Schenectady County,-0.34,,-0.41,-0.17,-0.44,0.11
1636,New York,2020-03-29 00:00:00+00:00,-0.46,-0.47,-0.62,-0.32,-0.68,0.16,Schoharie County,-0.19,,-0.38,-0.22,,
4397,New York,2020-04-05 00:00:00+00:00,-0.47,-0.11,-0.59,-0.28,-0.68,0.15,Schoharie County,-0.22,,-0.31,,,
1637,New York,2020-03-29 00:00:00+00:00,-0.46,-0.47,-0.62,-0.32,-0.68,0.16,Schuyler County,-0.29,,-0.35,,,
4398,New York,2020-04-05 00:00:00+00:00,-0.47,-0.11,-0.59,-0.28,-0.68,0.15,Schuyler County,-0.23,,-0.27,,,
1638,New York,2020-03-29 00:00:00+00:00,-0.46,-0.47,-0.62,-0.32,-0.68,0.16,Seneca County,-0.34,,-0.42,0.31,-0.67,0.15
4399,New York,2020-04-05 00:00:00+00:00,-0.47,-0.11,-0.59,-0.28,-0.68,0.15,Seneca County,-0.36,,-0.39,,-0.73,0.15
1639,New York,2020-03-29 00:00:00+00:00,-0.46,-0.47,-0.62,-0.32,-0.68,0.16,St. Lawrence County,-0.3,-0.47,-0.45,-0.22,,0.11
4400,New York,2020-04-05 00:00:00+00:00,-0.47,-0.11,-0.59,-0.28,-0.68,0.15,St. Lawrence County,-0.32,,-0.42,-0.16,,0.1
1640,New York,2020-03-29 00:00:00+00:00,-0.46,-0.47,-0.62,-0.32,-0.68,0.16,Steuben County,-0.29,-0.12,-0.39,-0.23,-0.22,0.1
4401,New York,2020-04-05 00:00:00+00:00,-0.47,-0.11,-0.59,-0.28,-0.68,0.15,Steuben County,-0.29,,-0.38,-0.21,-0.22,
1641,New York,2020-03-29 00:00:00+00:00,-0.46,-0.47,-0.62,-0.32,-0.68,0.16,Suffolk County,-0.41,-0.42,-0.58,-0.31,-0.7,0.16
4402,New York,2020-04-05 00:00:00+00:00,-0.47,-0.11,-0.59,-0.28,-0.68,0.15,Suffolk County,-0.43,0.35,-0.55,-0.3,-0.66,0.16
1642,New York,2020-03-29 00:00:00+00:00,-0.46,-0.47,-0.62,-0.32,-0.68,0.16,Sullivan County,-0.34,,-0.4,,,0.18
4403,New York,2020-04-05 00:00:00+00:00,-0.47,-0.11,-0.59,-0.28,-0.68,0.15,Sullivan County,-0.34,,-0.32,,,0.2
1643,New York,2020-03-29 00:00:00+00:00,-0.46,-0.47,-0.62,-0.32,-0.68,0.16,Tioga County,-0.35,,-0.63,-0.15,,0.19
4404,New York,2020-04-05 00:00:00+00:00,-0.47,-0.11,-0.59,-0.28,-0.68,0.15,Tioga County,-0.37,,-0.41,,,0.22
1644,New York,2020-03-29 00:00:00+00:00,-0.46,-0.47,-0.62,-0.32,-0.68,0.16,Tompkins County,-0.48,0.28,-0.59,-0.34,-0.5,0.28
4405,New York,2020-04-05 00:00:00+00:00,-0.47,-0.11,-0.59,-0.28,-0.68,0.15,Tompkins County,-0.47,-0.15,-0.56,-0.29,-0.44,0.31
1645,New York,2020-03-29 00:00:00+00:00,-0.46,-0.47,-0.62,-0.32,-0.68,0.16,Ulster County,-0.35,-0.41,-0.53,-0.3,-0.69,0.14
4406,New York,2020-04-05 00:00:00+00:00,-0.47,-0.11,-0.59,-0.28,-0.68,0.15,Ulster County,-0.35,0.79,-0.45,-0.23,-0.74,0.12
1646,New York,2020-03-29 00:00:00+00:00,-0.46,-0.47,-0.62,-0.32,-0.68,0.16,Warren County,-0.36,-0.46,-0.56,-0.21,-0.43,0.18
4407,New York,2020-04-05 00:00:00+00:00,-0.47,-0.11,-0.59,-0.28,-0.68,0.15,Warren County,-0.36,0.33,-0.49,-0.12,-0.41,0.2
1647,New York,2020-03-29 00:00:00+00:00,-0.46,-0.47,-0.62,-0.32,-0.68,0.16,Washington County,-0.24,,-0.48,-0.19,,0.17
4408,New York,2020-04-05 00:00:00+00:00,-0.47,-0.11,-0.59,-0.28,-0.68,0.15,Washington County,-0.28,,-0.32,-0.11,,0.2
1648,New York,2020-03-29 00:00:00+00:00,-0.46,-0.47,-0.62,-0.32,-0.68,0.16,Wayne County,-0.3,,-0.31,,,0.13
4409,New York,2020-04-05 00:00:00+00:00,-0.47,-0.11,-0.59,-0.28,-0.68,0.15,Wayne County,-0.31,,-0.32,,,0.11
1649,New York,2020-03-29 00:00:00+00:00,-0.46,-0.47,-0.62,-0.32,-0.68,0.16,Westchester County,-0.47,-0.47,-0.64,-0.37,-0.66,0.18
4410,New York,2020-04-05 00:00:00+00:00,-0.47,-0.11,-0.59,-0.28,-0.68,0.15,Westchester County,-0.48,0.41,-0.6,-0.34,-0.59,0.17
1650,New York,2020-03-29 00:00:00+00:00,-0.46,-0.47,-0.62,-0.32,-0.68,0.16,Wyoming County,-0.21,,-0.26,,,0.19
4411,New York,2020-04-05 00:00:00+00:00,-0.47,-0.11,-0.59,-0.28,-0.68,0.15,Wyoming County,-0.2,,-0.14,,,0.17
1651,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Alamance County,-0.33,0.34,-0.39,,-0.18,
4412,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Alamance County,-0.35,0.39,-0.41,,-0.29,0.1
1652,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Alexander County,-0.23,,-0.24,0.1,,0.12
4413,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Alexander County,-0.3,,-0.32,0.13,,0.15
1653,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Alleghany County,-0.22,,-0.31,-0.11,,
4414,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Alleghany County,-0.28,,-0.29,,,
1654,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Anson County,-0.21,,-0.43,,,
4415,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Anson County,-0.31,,-0.5,,,
1655,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Ashe County,-0.29,,,,,
4416,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Ashe County,-0.4,,-0.28,-0.14,,
1656,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Avery County,-0.28,,-0.5,-0.18,,
4417,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Avery County,-0.36,,-0.57,-0.2,,
1657,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Beaufort County,-0.25,0.58,-0.22,,,0.13
4418,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Beaufort County,-0.29,0.15,-0.31,,,0.14
1658,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Bertie County,-0.2,,,,,
4419,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Bertie County,-0.2,,-0.53,,,
1659,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Bladen County,-0.21,-0.27,-0.14,,,0.12
4420,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Bladen County,-0.28,-0.27,-0.23,,,0.12
1660,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Brunswick County,-0.33,0.26,-0.27,-0.11,-0.33,
4421,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Brunswick County,-0.36,0.12,-0.38,-0.17,-0.51,
1661,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Buncombe County,-0.45,,-0.6,-0.3,-0.7,0.13
4422,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Buncombe County,-0.47,-0.15,-0.58,-0.27,-0.77,0.12
1662,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Burke County,-0.24,0.3,-0.26,,,
4423,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Burke County,-0.32,0.11,-0.38,-0.13,,
1663,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Cabarrus County,-0.41,,-0.5,-0.26,-0.33,0.12
4424,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Cabarrus County,-0.41,,-0.49,-0.2,-0.46,0.12
1664,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Caldwell County,-0.29,,-0.2,,,
4425,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Caldwell County,-0.32,,-0.32,-0.1,,
1665,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Camden County,-0.3,0.8,,,,
4426,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Camden County,-0.4,0.8,,,,
1666,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Carteret County,-0.33,,-0.25,-0.13,,
4427,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Carteret County,-0.34,-0.13,-0.36,-0.16,,0.15
1667,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Caswell County,-0.32,,-0.25,0.38,,
4428,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Caswell County,-0.4,,-0.28,,,
1668,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Catawba County,-0.29,0.49,-0.41,,-0.11,
4429,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Catawba County,-0.33,0.39,-0.48,-0.19,-0.18,0.1
1669,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Chatham County,-0.35,,-0.21,-0.2,,0.17
4430,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Chatham County,-0.35,,-0.2,-0.13,,0.19
1670,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Cherokee County,-0.43,,-0.33,-0.14,,
4431,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Cherokee County,-0.46,,-0.34,-0.12,,
1671,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Chowan County,-0.12,,-0.11,,,
4432,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Chowan County,-0.14,,-0.13,0.1,,
1672,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Clay County,-0.32,,-0.26,-0.14,,
4433,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Clay County,-0.41,,-0.54,-0.12,,
1673,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Cleveland County,-0.27,,-0.33,,,
4434,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Cleveland County,-0.31,0.16,-0.33,,,
1674,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Columbus County,-0.23,,-0.19,,,0.1
4435,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Columbus County,-0.32,,-0.27,,,0.13
1675,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Craven County,-0.32,0.35,-0.3,,-0.25,
4436,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Craven County,-0.35,0.1,-0.38,-0.1,-0.43,
1676,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Cumberland County,-0.34,0.18,-0.31,-0.11,-0.32,
4437,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Cumberland County,-0.38,,-0.36,-0.16,-0.41,0.1
1677,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Currituck County,-0.27,,-0.14,,,
4438,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Currituck County,-0.35,,-0.25,,,
1678,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Dare County,-0.31,,-0.45,-0.27,,0.12
4439,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Dare County,-0.36,-0.19,-0.49,-0.28,,0.12
1679,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Davidson County,-0.31,0.6,-0.32,-0.12,-0.18,
4440,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Davidson County,-0.33,0.81,-0.37,,-0.27,
1680,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Davie County,-0.3,,-0.28,,-0.27,0.14
4441,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Davie County,-0.4,,-0.36,-0.12,-0.29,0.18
1681,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Duplin County,-0.25,,-0.34,,-0.2,0.11
4442,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Duplin County,-0.26,,-0.4,,-0.44,0.13
1682,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Durham County,-0.43,,-0.5,-0.28,-0.36,0.13
4443,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Durham County,-0.45,,-0.49,-0.21,-0.31,0.13
1683,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Edgecombe County,-0.26,,,0.12,,0.12
4444,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Edgecombe County,-0.32,,-0.11,,,0.14
1684,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Forsyth County,-0.39,0.57,-0.45,-0.28,-0.17,0.11
4445,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Forsyth County,-0.4,0.44,-0.43,-0.21,-0.13,0.11
1685,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Franklin County,-0.39,,-0.21,,,0.16
4446,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Franklin County,-0.39,,-0.23,,,0.17
1686,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Gaston County,-0.33,,-0.38,-0.26,,0.1
4447,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Gaston County,-0.37,,-0.4,-0.2,,0.1
1687,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Gates County,-0.28,,,,,
4448,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Gates County,-0.27,,,,,
1688,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Graham County,-0.3,,,,,
4449,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Graham County,-0.37,,,,,
1689,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Granville County,-0.32,,-0.18,-0.14,,0.16
4450,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Granville County,-0.34,,-0.26,-0.15,,0.17
1690,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Greene County,-0.31,-0.14,-0.37,,,
4451,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Greene County,-0.24,-0.17,-0.41,,,
1691,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Guilford County,-0.39,0.2,-0.47,-0.29,-0.42,0.12
4452,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Guilford County,-0.39,0.2,-0.45,-0.21,-0.41,0.11
1692,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Halifax County,-0.2,,-0.23,,,0.11
4453,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Halifax County,-0.29,,-0.31,-0.11,,0.14
1693,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Harnett County,-0.32,,-0.23,,,
4454,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Harnett County,-0.35,-0.19,-0.29,,-0.16,0.1
1694,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Haywood County,-0.35,0.24,-0.4,-0.21,-0.19,
4455,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Haywood County,-0.38,0.15,-0.42,-0.22,-0.36,0.16
1695,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Henderson County,-0.38,0.25,-0.49,-0.26,-0.46,0.11
4456,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Henderson County,-0.42,0.19,-0.46,-0.21,-0.48,0.1
1696,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Hertford County,-0.25,,-0.46,,,
4457,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Hertford County,-0.2,,-0.49,0.47,,
1697,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Hoke County,-0.29,,-0.14,,,0.14
4458,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Hoke County,-0.37,,-0.25,,,0.16
1698,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Iredell County,-0.31,0.38,-0.35,,-0.15,
4459,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Iredell County,-0.36,,-0.41,-0.14,-0.22,0.1
1699,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Jackson County,-0.51,0.17,-0.4,-0.25,,0.15
4460,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Jackson County,-0.55,,-0.4,-0.26,,0.19
1700,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Johnston County,-0.33,0.21,-0.36,-0.14,-0.14,
4461,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Johnston County,-0.36,0.3,-0.42,-0.13,-0.32,0.11
1701,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Jones County,-0.22,,,,,
4462,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Jones County,-0.33,,,,,
1702,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Lee County,-0.27,,-0.25,,,0.14
4463,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Lee County,-0.33,,-0.32,,,0.17
1703,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Lenoir County,-0.25,,-0.3,,,0.12
4464,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Lenoir County,-0.31,,-0.36,,,0.12
1704,North Carolina,2020-03-29 00:00:00+00:00,-0.35,0.13,-0.4,-0.15,-0.51,0.1,Lincoln County,-0.32,-0.31,-0.16,,,
4465,North Carolina,2020-04-05 00:00:00+00:00,-0.38,,-0.43,-0.14,-0.55,0.11,Lincoln County,-0.32,,-0.26,,,0.1
